0.5632624626159668,0.3708381652832031,0.3899366557598114,0.05025399103760719,0.3167760372161865,0.41708001494407654
0.5437579154968262,0.1731400042772293,0.16076619923114777,0.1601022183895111,0.30638593435287476,0.5958331227302551
0.3181045651435852,0.14314866065979004,0.14670906960964203,-0.049814146012067795,0.311003178358078,0.32186347246170044
0.6778885722160339,0.08161012828350067,0.18984687328338623,-0.0023173196241259575,0.9999999403953552,0.3924609124660492
0.45408371090888977,0.314195841550827,0.17551004886627197,-0.04258240386843681,0.3572324812412262,0.40641874074935913
0.6115046143531799,0.27171552181243896,0.2303628772497177,0.1345273107290268,0.3924609124660492,1.0
0.1980946958065033,1.0,0.5652857422828674,0.12682870030403137,0.08161012828350067,0.27171552181243896
0.2808102071285248,0.20659703016281128,0.017597313970327377,0.20436111092567444,0.09002766758203506,0.36923232674598694
0.014839785173535347,0.12682870030403137,0.029907874763011932,1.0,-0.0023173196241259575,0.1345273107290268
0.21399922668933868,0.5652857422828674,0.9999999403953552,0.029907874763011932,0.18984687328338623,0.2303628772497177
0.3278542757034302,0.39618003368377686,0.29602405428886414,0.056310661137104034,0.24188745021820068,0.34678515791893005
